pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,umur,jumlah_promosi,winsorized_pendapatan,log_pendapatan,ranked_pendapatan,cbrt_pendapatan,rasio_pembelian_diskon,proporsi_kue,pendapatan_kelompok_umur,log_shopping_frequency,proporsi_buah,rasio_belanja_ikan,rasio_belanja_kue,total_pembelian_toko_web_pendapatan,pendapatan_adjusted_umur_pendidikan,rasio_pembelian_toko,income_stability_score,log_pendapatan_vs_mean,log_age
2.0,2.0,8543000.0,0.0,1.0,0.0,2023.0,14161.0,2023.0,45388.0,2.0,27.0,0.0,48.0,2,25892634.0,15.960622909188647,4.0,204.42631595539586,0.06666666666666667,0.713692685074533,539429.875,11.0603058542686,0.031810176740675516,0.00023680206016621797,0.005312887744352101,3.1604818962329515e-06,59326.38888888889,0.0,417.21491214550986,-2.594910640610209,3.871201010907891
3.0,1.0,117238906.0,0.0,1.0,69.0,3458.0,136371.0,2870.0,25572.0,1.0,4.0,11.0,61.0,3,117238906.0,18.57972435100677,1943.0,489.42999941860234,0.058823529411764705,0.15196824189407626,1921949.2786885246,12.03333699675981,0.020550061804697158,2.4479928190390996e-05,0.00021811871905389496,1.279438744682258e-07,480487.31967213115,0.6470588235294118,1838.9976095412771,0.024190801207915058,4.110873864173311
2.0,0.0,49163527.0,0.0,0.0,2.0,8215.0,4938.0,4653.0,8861.0,0.0,1.0,4.0,71.0,0,49163527.0,17.710662605750215,293.0,366.337190624256,0.0,0.3322708864556772,692444.0422535212,10.19121962373795,0.30804709764511773,9.464333183418675e-05,0.00018023523820819446,1.0170140759629781e-07,230814.6807511737,0.6666666666666666,22543.01912252398,-0.8448709440486404,4.2626798770413155
3.0,1.0,57964000.0,1.0,0.0,86.0,2023.0,42483.0,0.0,4046.0,3.0,2.0,5.0,44.0,0,57964000.0,17.87533270340004,449.0,387.00756038440863,0.2727272727272727,0.0833316169958602,1317363.6363636365,10.79041126377747,0.0416658084979301,0.0,6.980194603547029e-05,1.2076461043467306e-07,329340.9090909091,0.45454545454545453,2855.605598772778,-0.6802008463988152,3.784189633918261
3.0,1.0,147953000.0,0.0,1.0,57.0,147679.0,349979.0,28322.0,26299.0,3.0,6.0,13.0,66.0,0,147953000.0,18.812405220484468,2818.0,528.9012481190435,0.13043478260869565,0.047618961396393135,2241712.121212121,13.221810443030089,0.2673987832258999,0.00019142565544463444,0.00017775239434144626,1.2841915927072004e-07,560428.0303030303,0.5652173913043478,971.8055897181698,0.25687167068561223,4.189654742026425
2.0,2.0,136464000.0,0.0,1.0,22.0,38437.0,736372.0,40460.0,103173.0,5.0,8.0,9.0,38.0,0,136464000.0,18.731571408868966,2475.0,514.8404947953709,0.21739130434782608,0.11233467945207269,3591157.8947368423,13.730435124008883,0.041850174697831005,0.00029648845116660806,0.0007560455504748505,1.2457497856889013e-07,1197052.6315789474,0.391304347826087,402.339883691154,0.17603785907011016,3.6375861597263857
1.0,1.0,151796423.0,0.0,0.0,30.0,198915.0,524880.0,145106.0,219443.0,2.0,4.0,8.0,59.0,1,151796423.0,18.838050865336072,2940.0,533.4419666299411,0.13333333333333333,0.20162999784075822,2572820.7288135593,13.900168751722079,0.18276833173304421,0.0009559250286154635,0.001445640125525224,7.905324568120261e-08,1286410.3644067796,0.5333333333333333,885.5204628759017,0.28251731553721626,4.07753744390572
1.0,1.0,171771140.0,0.0,0.0,69.0,50638.0,701899.0,307211.0,58125.0,1.0,5.0,7.0,49.0,1,171771140.0,18.961673573194627,3554.0,555.8830085266433,0.07142857142857142,0.05199602101846899,3505533.4693877553,13.926939225093681,0.045298486233690025,0.0017884901968980354,0.00033838629702288755,6.986039639801891e-08,1752766.7346938776,0.5,561.6762592768,0.40614002339577127,3.8918202981106265
1.0,1.0,120262915.0,0.0,1.0,31.0,54117.0,223804.0,163870.0,121540.0,0.0,10.0,8.0,39.0,3,120262915.0,18.60519087074556,2039.0,493.602376633272,0.0,0.21575198994553832,3083664.487179487,13.241624431364441,0.0960659078483026,0.0013625979380260324,0.0010106191089746992,1.49672073476083e-07,1541832.2435897435,0.42105263157894735,1683.6213661758588,0.04965732094670372,3.6635616461296463
2.0,1.0,80085386.0,0.0,0.0,45.0,9583.0,30559.0,11553.0,9422.0,1.0,0.0,2.0,48.0,0,80085386.0,18.19860396093847,930.0,431.0401822991821,0.25,0.15416080369122026,1668445.5416666667,11.02056170079192,0.1567950521941163,0.00014425852926525196,0.0001176494298223149,2.497334501236786e-08,556148.5138888889,0.5,7825.82879853293,-0.3569295888603854,3.871201010907891
2.0,1.0,147400000.0,0.0,0.0,58.0,182070.0,752556.0,202300.0,165886.0,1.0,10.0,7.0,35.0,0,147400000.0,18.80866054450377,2796.0,528.241472041515,0.05263157894736842,0.12732909481253257,4211428.571428572,14.08003633084226,0.1397514455259504,0.0013724559023066485,0.0011254138398914518,1.1533242798281935e-07,1403809.5238095238,0.3684210526315789,517.2668539378518,0.25312699470491395,3.5553480614894135
2.0,0.0,81476049.0,1.0,0.0,101.0,38415.0,27767.0,2120.0,26538.0,0.0,1.0,5.0,28.0,0,81476049.0,18.21581966999363,970.0,433.5208473801912,0.0,0.27981569152581687,2909858.8928571427,11.459957084197983,0.40504634071762213,2.6019916601503346e-05,0.0003257153522503282,7.364127249664165e-08,969952.9642857143,0.7142857142857143,5307.711134249755,-0.3397138798052275,3.332204510175204
2.0,3.0,147856000.0,0.0,1.0,0.0,76874.0,362117.0,0.0,8092.0,1.0,8.0,10.0,48.0,2,147856000.0,18.811749391873295,2806.0,528.7856378984707,0.05,0.01809950702776212,3080333.3333333335,13.010501775404142,0.17194531676374014,0.0,5.472892544096959e-05,1.2174007059747273e-07,1026777.7777777778,0.5,867.5722832997895,0.2562158420744396,3.871201010907891
1.0,1.0,100767199.0,0.0,0.0,53.0,32629.0,3048446.0,45768.0,36117.0,0.0,0.0,3.0,38.0,3,100767199.0,18.428323463823112,1474.0,465.342868101186,0.0,0.0114187307399617,2651768.3947368423,14.967019172145378,0.010315966589534301,0.0004541954173004253,0.00035842020378079576,2.977159234354036e-08,1325884.1973684211,0.75,66.94833953046908,-0.12721008597574368,3.6375861597263857
2.0,2.0,187973745.0,0.0,0.0,82.0,223502.0,811554.0,147453.0,273163.0,0.0,4.0,7.0,30.0,3,187973745.0,19.05181286210623,3738.0,572.8387626583122,0.0,0.18765409539092914,6265791.5,14.190978894603038,0.15353860379357176,0.000784434017633686,0.001453197626083366,5.85188103874889e-08,2088597.1666666667,0.5833333333333334,620.64245116488,0.4962793123073759,3.4011973816621555
3.0,0.0,77000492.0,1.0,0.0,47.0,14550.0,177368.0,43940.0,23874.0,4.0,4.0,5.0,47.0,5,77000492.0,18.159322382394866,785.0,425.43299262466405,0.2857142857142857,0.09191746909326115,1638308.3404255318,12.467409459273973,0.05601906573288724,0.0005706457044456287,0.0003100499669534579,1.1688236853236771e-07,409577.08510638296,0.35714285714285715,1013.7765411070947,-0.3962111674039903,3.8501476017100584
2.0,2.0,155173842.0,0.0,0.0,64.0,51651.0,842478.0,87659.0,72723.0,1.0,5.0,12.0,49.0,4,155173842.0,18.86005661413824,3052.0,537.3692829415859,0.05263157894736842,0.06896365332969184,3166813.102040816,13.868588658637071,0.048980950430151576,0.0005649083561390457,0.0004686550198325308,1.095545465094913e-07,1055604.3673469387,0.631578947368421,401.8134808325878,0.30452306433938503,3.8918202981106265
1.0,1.0,192106244.0,0.0,0.0,17.0,42896.0,806968.0,180072.0,216989.0,0.0,5.0,8.0,45.0,2,192106244.0,19.073559136320213,3772.0,577.0062184760744,0.0,0.17401914788848738,4269027.644444444,14.03619188047953,0.03440139992268988,0.0009373563099802212,0.0011295260137406048,6.76708870135898e-08,2134513.822222222,0.5714285714285714,567.4417828594919,0.5180255865213574,3.8066624897703196
3.0,1.0,136018484.0,0.0,0.0,66.0,73673.0,930731.0,94666.0,82405.0,1.0,5.0,7.0,46.0,2,136018484.0,18.728301353581806,2456.0,514.2796149041467,0.07142857142857142,0.06974750227681308,2956923.565217391,13.982275062241548,0.06235674698428068,0.0006959789376861456,0.0006058367773015321,8.822330288416313e-08,739230.8913043478,0.5,321.0532270486281,0.17276780378294987,3.828641396489095
2.0,1.0,185326028.0,0.0,0.0,41.0,282185.0,1487059.0,348588.0,300467.0,0.0,3.0,10.0,46.0,2,185326028.0,19.037627150899574,3720.0,570.1364483024945,0.0,0.12424719844518876,4028826.695652174,14.698575371939802,0.11668734234793036,0.0018809446452928888,0.0016212887269131998,7.014664950275279e-08,1342942.2318840579,0.7142857142857143,314.6505183170272,0.4820936011007184,3.828641396489095
3.0,2.0,145981885.0,0.0,1.0,87.0,74245.0,205515.0,14196.0,5919.0,3.0,7.0,8.0,50.0,0,145981885.0,18.798993103482328,2768.0,526.5419640574764,0.15789473684210525,0.01973815843882138,2919637.7,12.611124334859237,0.24758566874308047,9.724494241186158e-05,4.054612666496258e-05,1.027524743720601e-07,729909.425,0.42105263157894735,1583.253198960343,0.24345955368347205,3.912023005428146
3.0,1.0,165300739.0,0.0,0.0,85.0,206346.0,1599943.0,23830.0,117753.0,0.0,6.0,8.0,57.0,4,165300739.0,18.923277039490245,3321.0,548.8136843532923,0.0,0.06045209312927485,2900012.964912281,14.482248565987458,0.10593401109825949,0.0001441614849646861,0.0007123561619406916,8.469411570692303e-08,725003.2412280702,0.5333333333333333,221.66674966047916,0.3677434896913887,4.04305126783455
3.0,2.0,129321000.0,0.0,0.0,67.0,73532.0,568463.0,151725.0,86989.0,0.0,5.0,4.0,70.0,3,129321000.0,18.677808251280258,2261.0,505.69619365926735,0.0,0.09877144576534841,1847442.857142857,13.68848367933338,0.08349172826469553,0.0011732433247500407,0.0006726595061900233,6.959426489437706e-08,461860.71428571426,0.4,551.035964616186,0.12227470148140185,4.248495242049359
2.0,1.0,147215196.0,0.0,0.0,53.0,31308.0,826261.0,173885.0,35890.0,0.0,9.0,11.0,46.0,4,147215196.0,18.80740599941925,2792.0,528.020617307874,0.0,0.033625491289133315,3200330.347826087,13.880684814479281,0.02933259630203917,0.001181162031669611,0.0002437927671542821,1.3585553942505e-07,1066776.7826086956,0.5238095238095238,388.6629196388203,0.251872449620393,3.828641396489095
2.0,0.0,96261000.0,0.0,1.0,59.0,82943.0,171955.0,99127.0,20230.0,7.0,7.0,3.0,61.0,3,96261000.0,18.382573820704764,1332.0,458.30028044471806,0.3888888888888889,0.05405390962335941,1578049.1803278688,12.83269533421749,0.22162102945577358,0.0010297732207228264,0.00021015780014751561,1.0388423033332055e-07,526016.393442623,0.16666666666666666,1543.57801015508,-0.1729597290940923,4.110873864173311
3.0,0.0,122675586.0,0.0,1.0,93.0,3707.0,84611.0,4110.0,16382.0,6.0,2.0,4.0,48.0,0,122675586.0,18.625053924929812,2089.0,496.88137006983084,0.46153846153846156,0.15055463142513165,2555741.375,11.597367711234599,0.034068246776520754,3.350299871402285e-05,0.0001335392031467451,4.8909486775066336e-08,638935.34375,0.3076923076923077,3168.049639659725,0.06952037513095632,3.871201010907891
2.0,1.0,168212951.0,0.0,0.0,84.0,169399.0,917986.0,400889.0,244821.0,2.0,8.0,8.0,38.0,1,168212951.0,18.940741306105682,3456.0,552.0178779741436,0.10526315789473684,0.14126222667411384,4426656.605263158,14.365419962431803,0.09774357565882098,0.00238322315622416,0.0014554230131780994,9.511752697854087e-08,1475552.201754386,0.42105263157894735,498.8305521193223,0.38520775630682635,3.6375861597263857
2.0,0.0,130340055.0,0.0,0.0,66.0,29933.0,558998.0,103943.0,40850.0,1.0,3.0,7.0,52.0,1,130340055.0,18.685657408513958,2279.0,507.0210223573465,0.08333333333333333,0.05567481004463525,2506539.519230769,13.50588957799374,0.040795938532829056,0.0007974754959248713,0.0003134109464661496,7.672238532719366e-08,835513.1730769231,0.5833333333333334,516.208147719843,0.1301238587151019,3.9512437185814275
3.0,2.0,117490417.0,0.0,0.0,74.0,15450.0,219634.0,6326.0,19565.0,1.0,7.0,7.0,70.0,3,117490417.0,18.581867339287022,1957.0,489.7797385721144,0.0625,0.07496857948623628,1678434.5285714285,12.472183728053812,0.05920084605480964,5.3842689144596366e-05,0.00016652421958805372,1.1915865343163559e-07,419608.6321428571,0.4375,1139.8381514145526,0.02633378948816656,4.248495242049359
2.0,0.0,124768165.0,0.0,0.0,56.0,297842.0,465624.0,184115.0,169633.0,1.0,7.0,11.0,62.0,6,124768165.0,18.641967901232928,2154.0,499.69069536740983,0.05,0.15183559117985349,2012389.7580645161,13.926349539386226,0.2665932698719584,0.0014756568712860367,0.0013595855962135854,1.442675690207709e-07,670796.5860215054,0.55,912.002712630324,0.08643435143407174,4.127134385045092
3.0,2.0,160443289.0,0.0,0.0,53.0,28668.0,1147786.0,120965.0,60492.0,0.0,2.0,8.0,58.0,2,160443289.0,18.893451104764083,3175.0,543.3844241249602,0.0,0.044547805748826136,2766263.603448276,14.121458783822888,0.021111824624865234,0.0007539424101434371,0.0003770304160244434,6.232731826927757e-08,691565.900862069,0.7272727272727273,296.9900815007014,0.3379175549652267,4.060443010546419
3.0,1.0,170019169.0,0.0,0.0,37.0,243851.0,1140397.0,186836.0,135737.0,2.0,4.0,5.0,55.0,3,170019169.0,18.951421753362958,3506.0,553.9866464044853,0.16666666666666666,0.07952616031431514,3091257.618181818,14.35014371983091,0.14286844205195387,0.0010989113821630312,0.000798362918713007,5.2935207247512146e-08,772814.4045454545,0.4166666666666667,355.8074666379324,0.3958882035641018,4.007333185232471
3.0,3.0,73909000.0,0.0,0.0,61.0,2023.0,167909.0,29550.0,10115.0,1.0,9.0,6.0,65.0,0,73909000.0,18.11834517823081,722.0,419.66148081782774,0.058823529411764705,0.04825904827336139,1137061.5384615385,12.252946689398767,0.009651809654672277,0.00039981598993356696,0.000136857486909578,2.0295227640811977e-07,284265.3846153846,0.35294117647058826,949.1443508943628,-0.4371883715680447,4.174387269895637
3.0,2.0,138288898.0,0.0,0.0,23.0,2647.0,454173.0,216688.0,197856.0,3.0,6.0,12.0,64.0,1,138288898.0,18.74485552587903,2535.0,517.1252834368186,0.13636363636363635,0.22706443338899313,2160764.03125,13.677816226607513,0.003037762590877531,0.0015669226028542074,0.0014307439198770677,1.3016229162400086e-07,540191.0078125,0.5454545454545454,747.915184602415,0.18932197608017276,4.1588830833596715
3.0,0.0,99740644.0,1.0,0.0,62.0,13973.0,140737.0,4192.0,11032.0,3.0,4.0,3.0,40.0,1,99740644.0,18.41808382487506,1434.0,463.7572613127676,0.2727272727272727,0.06491893959455086,2493516.1,12.0431712899757,0.08222555683055285,4.202900474554786e-05,0.00011060686554219562,7.018202057947389e-08,623379.025,0.2727272727272727,1519.7100192866747,-0.1374497249237976,3.6888794541139363
3.0,2.0,159160000.0,0.0,1.0,27.0,113288.0,481474.0,80920.0,0.0,0.0,11.0,5.0,60.0,1,159160000.0,18.88542054980599,3148.0,541.9318097061512,0.0,0.0,2652666.6666666665,13.423479310129498,0.16766442251765992,0.0005084192008042222,0.0,1.0052777016506805e-07,663166.6666666666,0.29411764705882354,744.6163801327176,0.3298870000071332,4.0943445622221
2.0,0.0,18118000.0,1.0,0.0,94.0,0.0,20230.0,0.0,2023.0,0.0,2.0,4.0,26.0,0,25892634.0,16.712416532405097,25.0,262.6455730725612,0.0,0.09090500584164644,995870.5384615385,10.010277046717645,0.0,0.0,0.00011165691577436803,3.311623616755513e-07,232282.05128205128,0.5714285714285714,1844.028265088255,-1.8431170173937588,3.258096538021482
3.0,1.0,92212335.0,0.0,0.0,46.0,18907.0,41406.0,2619.0,7338.0,4.0,5.0,5.0,54.0,5,92212335.0,18.339604475672367,1221.0,451.78277962873995,0.26666666666666666,0.10442430020919014,1707635.8333333333,11.160114474908951,0.2690583597785715,2.8401840165960442e-05,7.957720623818929e-05,1.084453602823813e-07,426908.9583333333,0.3333333333333333,5328.998501983044,-0.21592907412648898,3.9889840465642745
2.0,1.0,136893944.0,0.0,1.0,88.0,221429.0,423615.0,148184.0,188097.0,4.0,10.0,6.0,58.0,3,136893944.0,18.73471705991603,2493.0,515.3806141014873,0.19047619047619047,0.19167636442935376,2360240.4137931033,13.796659997308785,0.22564265086220073,0.0010824730128310132,0.0013740344861420605,1.1687879986218529e-07,786746.8045977012,0.2857142857142857,1116.859890120412,0.17918351011717348,4.060443010546419
2.0,2.0,38682689.0,0.0,0.0,32.0,6007.0,13339.0,13498.0,12358.0,0.0,1.0,2.0,50.0,2,38682689.0,17.470902771115714,160.0,338.19892180556695,0.0,0.2733889343627635,773653.78,10.718918735299235,0.13288940999491183,0.000348941615718597,0.0003194710688287466,7.755406875788628e-08,257884.59333333332,0.5,10848.172970875474,-1.0846307786831417,3.912023005428146
3.0,1.0,162320000.0,0.0,0.0,58.0,58667.0,1282582.0,36414.0,89012.0,2.0,6.0,5.0,67.0,1,162320000.0,18.905080259642503,3217.0,545.4948791723259,0.14285714285714285,0.06068961379336677,2422686.567164179,14.198509173836495,0.03999997272744628,0.00022433464760965993,0.0005483735830458354,6.776737267269978e-08,605671.6417910447,0.35714285714285715,265.6670824857067,0.3495467098436471,4.204692619390966
3.0,3.0,141445000.0,0.0,0.0,72.0,20230.0,436968.0,34391.0,30345.0,1.0,6.0,12.0,62.0,3,141445000.0,18.767421513977407,2682.0,521.029764129598,0.05,0.058139423491430926,2281370.9677419355,13.165298338038587,0.03875961566095395,0.000243140443281841,0.00021453568524868323,1.272579438844926e-07,570342.7419354839,0.6,691.9644947734071,0.21188796417855116,4.127134385045092
2.0,2.0,112707330.0,0.0,0.0,74.0,25148.0,247455.0,26209.0,19224.0,5.0,3.0,7.0,44.0,6,112707330.0,18.540305025696554,1844.0,483.0410657401254,0.3125,0.06044579718711974,2561530.227272727,12.669923007195178,0.07907256073978813,0.00023254033255867208,0.0001705656588617617,8.872537315252369e-08,853843.4090909091,0.4375,1006.2510002169491,-0.015228524102301577,3.784189633918261
3.0,1.0,137695468.0,0.0,1.0,100.0,15539.0,96781.0,10643.0,16832.0,3.0,5.0,4.0,57.0,4,137695468.0,18.740555058291857,2507.0,516.3845209891391,0.23076923076923078,0.12040401728232568,2415709.964912281,11.847939496069216,0.11115482560302155,7.729375668340805e-05,0.00012224076975431028,6.536162783976573e-08,603927.4912280702,0.3076923076923077,3333.3371808673105,0.18502150849300136,4.04305126783455
2.0,2.0,73998000.0,1.0,0.0,83.0,72828.0,121380.0,41671.0,66759.0,7.0,4.0,6.0,45.0,0,73998000.0,18.11954863729006,725.0,419.8298630616721,0.3888888888888889,0.22058954728240576,1644400.0,12.62029595504557,0.2406431424898972,0.0005631368415362578,0.0009021730317035595,1.3513878570854906e-07,548133.3333333334,0.3333333333333333,2220.044833251143,-0.4359849125087969,3.8066624897703196
2.0,0.0,101207000.0,0.0,1.0,46.0,6069.0,165886.0,22253.0,0.0,5.0,7.0,11.0,62.0,0,101207000.0,18.43267849226672,1492.0,466.01888581075855,0.20833333333333334,0.0,1632370.9677419355,12.176690177740795,0.031249839090876325,0.00021987609552698924,0.0,1.7785330878443872e-07,544123.6559139785,0.4583333333333333,1284.5886647262778,-0.12285505753213499,4.127134385045092
3.0,1.0,169420884.0,0.0,0.0,55.0,84137.0,827603.0,230016.0,127891.0,1.0,3.0,10.0,52.0,6,169420884.0,18.94789662065844,3486.0,553.3360698885645,0.06666666666666667,0.1007294935289151,3258093.923076923,14.054250254663028,0.0662679734855645,0.0013576602516133726,0.0007548715186729872,7.67319802396263e-08,814523.4807692308,0.6666666666666666,490.25506686896574,0.39236307085958444,3.9512437185814275
3.0,2.0,110005498.0,1.0,0.0,0.0,6069.0,143633.0,4046.0,0.0,2.0,2.0,8.0,38.0,0,110005498.0,18.516040913416276,1744.0,479.14996836915486,0.15384615384615385,0.0,2894881.5263157897,11.943076681582571,0.03947342746944696,3.677997985155251e-05,0.0,9.090454650817047e-08,723720.3815789474,0.6153846153846154,1567.5425794354096,-0.039492636382579605,3.6375861597263857
2.0,0.0,166159973.0,0.0,0.0,88.0,152852.0,1821926.0,78729.0,155749.0,0.0,6.0,10.0,53.0,4,166159973.0,18.928461581056432,3387.0,549.7629534965245,0.0,0.07049836211902916,3135093.830188679,14.608166817871327,0.06918706153245185,0.0004738144727551201,0.0009373436766266205,9.629274496636596e-08,1045031.2767295598,0.5882352941176471,196.13783581124923,0.372928031257576,3.970291913552122
1.0,1.0,164672781.0,0.0,0.0,21.0,61264.0,609206.0,125762.0,104206.0,1.0,3.0,9.0,36.0,5,164672781.0,18.919470923446323,3282.0,548.1178429948568,0.07142857142857142,0.11572799490026532,4574243.916666667,13.710637701159316,0.06803792372387246,0.0007637084844033818,0.0006328064624110527,7.28717876400485e-08,2287121.9583333335,0.6428571428571429,639.5930134757216,0.3639373736474667,3.58351893845611
3.0,1.0,162933272.0,0.0,0.0,88.0,137907.0,688064.0,191165.0,105497.0,3.0,6.0,10.0,51.0,4,162933272.0,18.90885130685888,3223.0,546.1810059708426,0.15,0.09397274623786558,3194770.0392156863,13.931188267865734,0.1228423511135419,0.0011732717182528563,0.0006474859229488744,9.819970903057966e-08,798692.5098039216,0.5,594.8827387294135,0.3533177570600259,3.9318256327243257
2.0,2.0,128747947.0,0.0,0.0,59.0,31587.0,335001.0,105408.0,17497.0,1.0,2.0,6.0,64.0,0,128747947.0,18.67336715951703,2250.0,504.94813309090284,0.1,0.03574507552697275,2011686.671875,13.101127483472064,0.06452990230728058,0.0008187159675641275,0.0001359011961565492,6.213691265976526e-08,670562.2239583334,0.6,876.4217418009772,0.11783360971817558,4.1588830833596715
3.0,0.0,88144585.0,1.0,0.0,54.0,10142.0,73966.0,33057.0,719.0,0.0,2.0,4.0,45.0,1,88144585.0,18.294489046884554,1161.0,445.03948645950845,0.0,0.0060991644399202615,1958768.5555555555,11.677464851968384,0.0860329982610171,0.0003750315461806304,8.157052415641868e-06,6.806997766147543e-08,489692.1388888889,0.5714285714285714,2701.759869318946,-0.26104450291430226,3.8066624897703196
2.0,2.0,149255146.0,0.0,0.0,63.0,215415.0,925823.0,296954.0,272034.0,1.0,6.0,9.0,59.0,2,149255146.0,18.82116779540451,2845.0,530.4483520692339,0.058823529411764705,0.15906309513298528,2529748.2372881356,14.352136668206548,0.125956963607755,0.001989572942429737,0.0018226105249329225,1.0049904677659123e-07,843249.4124293785,0.5294117647058824,446.97068050583147,0.2656342456056535,4.07753744390572
2.0,0.0,56394000.0,1.0,0.0,62.0,16184.0,271082.0,18207.0,0.0,2.0,3.0,4.0,38.0,2,56394000.0,17.847873345562878,424.0,383.48139627931215,0.2,0.0,1484052.6315789474,12.629619947589054,0.052979959014515146,0.00032285349505266516,0.0,1.2412667794221587e-07,494684.2105263158,0.4,433.58108660640187,-0.7076602042359781,3.6375861597263857
3.0,0.0,108977085.0,1.0,1.0,15.0,2023.0,84772.0,2428.0,1011.0,9.0,7.0,7.0,61.0,4,108977085.0,18.50664819791057,1704.0,477.6521412438781,0.375,0.011204078240150718,1786509.5901639345,11.410172657395398,0.022419238654624037,2.227991324965244e-05,9.277179693327271e-06,1.2846737340728675e-07,446627.3975409836,0.2916666666666667,2627.159976294076,-0.048885351888284134,4.110873864173311
2.0,0.0,138622039.0,0.0,0.0,30.0,64248.0,1005271.0,201987.0,129120.0,2.0,2.0,5.0,56.0,5,138622039.0,18.747261650836954,2577.0,517.5402058270429,0.2,0.09218728469464033,2475393.5535714286,14.152430551470268,0.0458708849679465,0.001457105965668273,0.0009314536197234843,5.049702053151144e-08,825131.1845238095,0.5,314.79743725829655,0.19172810103809823,4.02535169073515
2.0,1.0,110333199.0,0.0,1.0,66.0,35653.0,252616.0,21761.0,0.0,6.0,9.0,8.0,59.0,4,110333199.0,18.519015436213284,1755.0,479.62528480916,0.25,0.0,1870054.220338983,12.644427571461662,0.11499817760159468,0.00019722984738256344,0.0,1.5407873604681094e-07,623351.406779661,0.3333333333333333,937.7408963603325,-0.03651811358557211,4.07753744390572
3.0,1.0,175108903.0,0.0,0.0,17.0,39560.0,766240.0,15078.0,36620.0,0.0,9.0,5.0,35.0,5,175108903.0,18.980918646905533,3607.0,559.4604742018107,0.0,0.04270558916103692,5003111.514285714,13.661775291840794,0.046134164587947044,8.610641573147197e-05,0.00020912700252596523,7.995024627645434e-08,1250777.8785714286,0.3333333333333333,475.74479987909604,0.4253850971066768,3.5553480614894135
3.0,1.0,124075650.0,0.0,1.0,13.0,13286.0,125466.0,18057.0,1788.0,8.0,4.0,9.0,61.0,5,124075650.0,18.63640202625053,2123.0,498.76448284273516,0.36363636363636365,0.01127378655468543,2034027.049180328,11.974127977762894,0.08377154819102385,0.0001455321813748306,1.4410563232995355e-05,1.047747877623467e-07,508506.762295082,0.4090909090909091,2153.409664579462,0.08086847645167339,4.110873864173311
2.0,1.0,99315688.0,0.0,1.0,85.0,7857.0,105051.0,9822.0,292.0,2.0,2.0,5.0,57.0,0,99315688.0,18.413814112507154,1421.0,463.09769407309886,0.2,0.00237353990717183,1742380.49122807,11.720126608743673,0.06386610633783926,9.88967624128023e-05,2.9401195911767737e-06,7.048231825688688e-08,580793.4970760234,0.5,1998.2459989860822,-0.14171943729170167,4.04305126783455
2.0,0.0,14715000.0,1.0,0.0,58.0,0.0,26299.0,24276.0,16184.0,2.0,3.0,5.0,42.0,1,25892634.0,16.504378007607574,10.0,245.04927510911352,0.18181818181818182,0.24242061114439784,616491.2857142857,11.108859377775772,0.0,0.0016497451580020387,0.0010998301053346926,5.436628920378599e-07,116785.71428571429,0.45454545454545453,1230.8685245681665,-2.0511555421912817,3.7376696182833684
2.0,1.0,148948532.0,0.0,0.0,52.0,122613.0,578613.0,141853.0,171226.0,1.0,10.0,9.0,41.0,5,148948532.0,18.819111388132466,2838.0,530.0848707091011,0.047619047619047616,0.16881098997738356,3632891.024390244,13.829715192756233,0.12088363866525487,0.0009523625247948064,0.001149564871173084,1.2756084009232907e-07,1210963.674796748,0.42857142857142855,684.4677292832205,0.26357783833361026,3.713572066704308
3.0,2.0,112749562.0,0.0,1.0,56.0,13881.0,147399.0,6906.0,7673.0,3.0,10.0,5.0,55.0,4,112749562.0,18.540679660508065,1846.0,483.10139084010143,0.15789473684210525,0.04363129762310929,2049992.0363636364,12.077443502932994,0.07893210508358922,6.125079226471851e-05,6.80534794450022e-05,1.3303820964698552e-07,512498.0090909091,0.2631578947368421,1633.3923427912996,-0.01485388929079079,4.007333185232471
2.0,1.0,138347076.0,0.0,0.0,4.0,44459.0,936827.0,255674.0,60877.0,0.0,7.0,7.0,37.0,5,138347076.0,18.745276136399028,2550.0,517.1977912982755,0.0,0.046906470607271475,3739110.1621621624,14.076210361061088,0.03425620146736341,0.0018480621881737493,0.0004400309841026203,1.0119476539428441e-07,1246370.054054054,0.4666666666666667,329.89565901959566,0.18974258660017185,3.6109179126442243
1.0,0.0,147845000.0,0.0,0.0,68.0,61237.0,295173.0,985.0,34678.0,1.0,2.0,3.0,41.0,4,147845000.0,18.811674992395915,2803.5,528.7725242692882,0.14285714285714285,0.08844758897555054,3605975.6097560977,12.87920587646695,0.15618735238755949,6.662382901011194e-06,0.00023455646115864588,3.381920231445634e-08,1802987.8048780488,0.42857142857142855,1105.5489223431073,0.25614144259705895,3.713572066704308
2.0,1.0,136633211.0,0.0,0.0,9.0,49431.0,1350743.0,136051.0,42264.0,0.0,3.0,11.0,64.0,6,136633211.0,18.732810608784593,2479.0,515.0532021576321,0.0,0.02677495581220027,2134893.921875,14.27197925183183,0.031315371019138546,0.0009957388763995308,0.0003093245023715354,1.0246410660389071e-07,711631.3072916666,0.7333333333333333,213.8776110537804,0.1772770589857373,4.1588830833596715
