pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,umur,winsorized_pendapatan,log_pendapatan,ranked_pendapatan,cbrt_pendapatan,rasio_pembelian_diskon,proporsi_kue,pendapatan_kelompok_umur,log_shopping_frequency,proporsi_buah,rasio_belanja_ikan,rasio_belanja_kue,total_pembelian_toko_web_pendapatan,pendapatan_adjusted_umur_pendidikan,rasio_pembelian_toko,income_stability_score,log_pendapatan_vs_mean,log_age
2.0,2.0,98414000.0,1.0,1.0,60.0,0.0,20230.0,0.0,4046.0,3.0,4.0,1.0,50.0,98414000.0,18.404693638486073,1341.0,461.69194183340005,0.3333333333333333,0.16665980145817028,1968280.0,10.097284679055107,0.0,0.0,4.111203690531835e-05,5.08057791492493e-08,656093.3333333334,0.1111111111111111,10216.96917234909,-0.16761394845761046,3.912023005428146
3.0,2.0,110532000.0,2.0,1.0,64.0,8092.0,159817.0,22253.0,2023.0,7.0,7.0,6.0,53.0,110532000.0,18.520815638805527,1713.0,479.9131787413685,0.3333333333333333,0.010526261017972173,2085509.433962264,12.166218932074466,0.04210504407188869,0.00020132631274201137,1.8302392067455577e-05,1.1761299788646729e-07,521377.358490566,0.2857142857142857,1473.850665170021,-0.05149194813815683,3.970291913552122
3.0,0.0,78296869.0,1.0,0.0,41.0,18228.0,115150.0,42204.0,41262.0,3.0,1.0,3.0,57.0,78296869.0,18.176018185704816,811.0,427.8072417153809,0.375,0.19028338213931612,1373629.2807017544,12.286938091584728,0.08406004288777698,0.0005390253855489419,0.0005269942531163028,5.1087610526448886e-08,343407.3201754386,0.375,1859.222807626689,-0.39628940123886736,4.04305126783455
2.0,0.0,99395033.0,0.0,1.0,51.0,5438.0,69910.0,6221.0,1870.0,2.0,4.0,2.0,49.0,99395033.0,18.414612710620222,1361.0,463.22098679871874,0.2222222222222222,0.022411313518696067,2028470.0612244897,11.331883089674655,0.0651725790987536,6.258864062150873e-05,1.881381738662937e-05,6.036518886849015e-08,676156.6870748299,0.2222222222222222,3034.411193192225,-0.15769487632346113,3.8918202981106265
3.0,0.0,122880400.0,0.0,1.0,17.0,5375.0,101844.0,7678.0,1382.0,8.0,8.0,6.0,64.0,122880400.0,18.626722090704664,2060.0,497.1577404021199,0.34782608695652173,0.011885104919160647,1920006.25,11.663756354672811,0.046224630202958375,6.248352056145651e-05,1.1246708181288472e-05,1.1393191986735135e-07,480001.5625,0.2608695652173913,2529.0882014398253,0.05441450376098089,4.1588830833596715
2.0,0.0,128140108.0,0.0,0.0,55.0,274814.0,764898.0,173220.0,134465.0,2.0,7.0,10.0,62.0,128140108.0,18.668634824806908,2201.0,504.1522331348968,0.1,0.09979605135231015,2066775.935483871,14.113685883167385,0.203959038086742,0.0013518015764431852,0.0010493591904885862,1.3266728218562698e-07,688925.3118279569,0.5,439.6809766002876,0.09632723786322472,4.127134385045092
2.0,1.0,31974676.0,1.0,1.0,73.0,3027.0,25824.0,2009.0,4046.0,2.0,3.0,5.0,54.0,31974676.0,17.28045480373625,69.0,317.39643965789674,0.18181818181818182,0.11590798407196265,592123.6296296297,10.460442661144333,0.08671613143495574,6.283097286114798e-05,0.00012653763872384508,2.5019799261772056e-07,197374.54320987655,0.45454545454545453,2797.525236379526,-1.2918527832074318,3.9889840465642745
2.0,2.0,119038307.0,0.0,1.0,63.0,36919.0,238545.0,20763.0,175157.0,3.0,6.0,7.0,54.0,119038307.0,18.594955915238362,1962.0,491.9212465108002,0.17647058823529413,0.37157949446842814,2204413.092592593,13.063430448867587,0.07832026899455859,0.000174422843564131,0.0014714338973251695,1.0920854150581508e-07,734804.3641975309,0.4117647058823529,1121.013842538271,0.022648328294678777,3.9889840465642745
1.0,1.0,55936000.0,0.0,0.0,98.0,99127.0,164569.0,44506.0,34391.0,0.0,4.0,7.0,54.0,55936000.0,17.83971875587492,370.0,382.44043385874426,0.0,0.10038412815168976,1035851.8518518518,12.744301351583948,0.28934248702545873,0.0007956593249427917,0.0006148276601830664,1.9665331456211894e-07,517925.9259259259,0.5833333333333334,935.2804088699255,-0.7325888310687638,3.9889840465642745
2.0,0.0,90212000.0,0.0,1.0,31.0,58667.0,109242.0,52598.0,62713.0,2.0,0.0,7.0,62.0,90212000.0,18.317673024963135,1162.0,448.4920719926182,0.2,0.22142778960599674,1455032.2580645161,12.55398279059491,0.20714212576044855,0.0005830488183390237,0.0006951735910965282,7.75949975879595e-08,485010.75268817204,0.7,3474.9523367535867,-0.25463456198054857,4.127134385045092
2.0,2.0,110304220.0,0.0,0.0,8.0,31656.0,266766.0,41643.0,11943.0,6.0,5.0,6.0,49.0,110304220.0,18.51875275185054,1709.0,479.5832899599389,0.3333333333333333,0.03392810979264735,2251106.5306122447,12.771412022435191,0.08992951884752946,0.0003775286203918581,0.00010827328274475809,9.97241982244723e-08,750368.8435374149,0.3333333333333333,920.6277084809952,-0.05355483509314496,3.8918202981106265
2.0,1.0,119617556.0,0.0,1.0,25.0,16670.0,298449.0,23839.0,39741.0,3.0,5.0,9.0,52.0,119617556.0,18.599810186365946,1980.0,492.71786387777456,0.16666666666666666,0.10494058621600211,2300337.6153846155,12.844499613889885,0.04401901241087933,0.00019929348832373737,0.0003322338403235726,1.1703967503700146e-07,766779.2051282051,0.5,878.2997866607808,0.027502599422263074,3.9512437185814275
2.0,0.0,53181000.0,1.0,0.0,75.0,10115.0,12138.0,16184.0,12138.0,0.0,1.0,4.0,25.0,53181000.0,17.78921176646774,324.0,376.0556919166719,0.0,0.23999525466624486,2127240.0,10.8312324344554,0.19999604555520406,0.00030431921174855684,0.00022823940881141761,9.40185386882808e-08,709080.0,0.6666666666666666,20883.527742812974,-0.7830958204759426,3.2188758248682006
2.0,4.0,170231286.0,0.0,0.0,68.0,88757.0,1801791.0,128099.0,209416.0,0.0,4.0,6.0,52.0,170231286.0,18.95266858212169,3488.0,554.2169364187896,0.0,0.09399011877576227,3273678.576923077,14.61664360493093,0.03983592930903242,0.0007524997490766768,0.0012301851493972736,5.87436080419224e-08,1091226.1923076923,0.5454545454545454,204.75977980682728,0.38036099517800537,3.9512437185814275
3.0,3.0,158068955.0,0.0,0.0,26.0,147415.0,384702.0,319618.0,88950.0,0.0,2.0,13.0,51.0,158068955.0,18.87854192616295,3109.0,540.6906514990635,0.0,0.09455865187745964,3099391.274509804,13.754364675315013,0.1567101030524532,0.0020220162776428807,0.0005627290950332404,9.489529367170616e-08,774847.818627451,0.8125,1131.246310688757,0.3062343392192659,3.9318256327243257
1.0,2.0,95488220.0,1.0,1.0,16.0,5417.0,73036.0,4046.0,2057.0,5.0,8.0,4.0,58.0,95488220.0,18.37451345752978,1268.0,457.0705775790652,0.2777777777777778,0.02432678548198257,1646348.6206896552,11.345181142147503,0.06406329458235273,4.2371718731378596e-05,2.1541924228978193e-05,1.2566995043294397e-07,823174.3103448276,0.2222222222222222,2757.664014035131,-0.19779412941390362,4.060443010546419
3.0,3.0,158485100.0,0.0,0.0,20.0,130330.0,955521.0,199242.0,120792.0,0.0,4.0,9.0,46.0,158485100.0,18.881171146863334,3117.0,541.164724229829,0.0,0.08591877293037985,3445328.2608695654,14.156178266984417,0.09270310679528782,0.0012571655001006403,0.0007621662856634472,8.202663794876214e-08,861332.0652173914,0.6428571428571429,392.08145818838955,0.30886355991965075,3.828641396489095
2.0,0.0,68908257.0,1.0,0.0,32.0,564.0,7994.0,1128.0,6633.0,0.0,0.0,2.0,42.0,68908257.0,18.048286583663987,580.0,409.97472975323444,0.0,0.40643382352941176,1640672.7857142857,9.700146628518098,0.03455882352941177,1.6369591237810587e-05,9.625842081595534e-05,2.902409751818135e-08,546890.9285714285,0.6666666666666666,18214.56364528753,-0.5240210032796959,3.7376696182833684
3.0,1.0,45998442.0,1.0,0.0,53.0,4271.0,29033.0,9255.0,1423.0,2.0,0.0,2.0,34.0,45998442.0,17.64411810605443,221.0,358.3007418468058,0.4,0.03235340927176409,1352895.3529411764,10.691558474606374,0.09710569992951822,0.0002012024668139847,3.093583039182066e-05,4.347973256399135e-08,338223.8382352941,0.4,3693.464239661297,-0.9281894808892517,3.5263605246161616
2.0,1.0,64577737.0,0.0,0.0,58.0,13657.0,223874.0,97562.0,23627.0,2.0,4.0,3.0,52.0,64577737.0,17.983380296357026,488.0,401.2000150595069,0.2,0.06586455769246852,1241879.5576923077,12.79030020655161,0.03807137022923107,0.0015107683318168923,0.0003658691229765453,1.0839648796617806e-07,413959.85256410256,0.3,665.912279571487,-0.5889272905866569,3.9512437185814275
3.0,2.0,135027000.0,0.0,1.0,91.0,89012.0,588693.0,38437.0,80920.0,3.0,9.0,12.0,65.0,135027000.0,18.720985323811295,2390.0,513.026981242228,0.12,0.10152271526842922,2077338.4615384615,13.588689001072439,0.11167498679527214,0.00028466158620127824,0.0005992875498974279,1.5552444951361987e-07,519334.6153846154,0.48,518.2081503200067,0.14867773686761154,4.174387269895637
3.0,1.0,79032188.0,0.0,1.0,67.0,20453.0,69453.0,21721.0,3291.0,0.0,2.0,0.0,52.0,79032188.0,18.185365783139968,853.0,429.1423105583614,0.0,0.028637562108963704,1519849.7692307692,11.651982811349832,0.17797753200080058,0.0002748373865088994,4.164126140604889e-05,2.5306144563451228e-08,379962.4423076923,0.0,2780.738023461424,-0.38694180380371535,3.9512437185814275
3.0,2.0,170487287.0,0.0,0.0,32.0,169590.0,1133168.0,165807.0,161367.0,2.0,4.0,8.0,83.0,170487287.0,18.95417129472357,3501.0,554.4946155514466,0.13333333333333333,0.09900222892597425,2054063.6987951808,14.304049467643662,0.10404722157291128,0.0009725475894281783,0.0009465045918643775,7.038647948930949e-08,513515.9246987952,0.5333333333333333,352.3901311702853,0.38186370777988543,4.418840607796598
1.0,2.0,123474447.0,0.0,0.0,26.0,54322.0,272564.0,149775.0,147119.0,1.0,7.0,6.0,47.0,123474447.0,18.631544793840373,2075.0,497.9575978800802,0.06666666666666667,0.23585040262528034,2627115.8936170214,13.34355462421169,0.08708505068285183,0.0012130040153166266,0.0011914934917667621,1.0528494122119906e-07,1313557.9468085107,0.4,1379.2303316918208,0.05923720689668954,3.8501476017100584
2.0,1.0,160719668.0,0.0,0.0,96.0,42551.0,941222.0,374707.0,277392.0,1.0,4.0,7.0,58.0,160719668.0,18.895172218986502,3158.0,543.6962557882022,0.07692307692307693,0.16956817552462813,2771028.7586206896,14.307687164769733,0.02601118791006392,0.0023314321430778465,0.001725936865424585,6.844215190612419e-08,923676.2528735632,0.5384615384615384,421.56490966974536,0.322864632042819,4.060443010546419
2.0,2.0,173073063.0,0.0,0.0,4.0,162812.0,1001233.0,192468.0,347681.0,0.0,7.0,5.0,44.0,173073063.0,18.969224398563735,3580.0,557.2838959456068,0.0,0.20401479877596168,3933478.7045454546,14.348603416443746,0.09553601553812797,0.0011120621352844493,0.0020088683586769363,6.933487928543289e-08,1311159.5681818181,0.38461538461538464,441.58843875041936,0.3969168116200521,3.784189633918261
2.0,2.0,105391000.0,1.0,1.0,75.0,0.0,26299.0,8092.0,0.0,4.0,0.0,5.0,43.0,105391000.0,18.473187810919857,1543.0,472.3542657784099,0.4,0.0,2450953.488372093,10.445579258176117,0.0,7.678074977939293e-05,0.0,4.7442380777842695e-08,816984.496124031,0.5,8497.183127890681,-0.09911977602382649,3.7612001156935624
3.0,0.0,67454000.0,0.0,1.0,26.0,2023.0,0.0,2023.0,2023.0,1.0,0.0,5.0,43.0,67454000.0,18.02695645687214,563.0,407.07013020398017,0.14285714285714285,0.3332784184514003,1568697.6744186047,8.711113884053544,0.3332784184514003,2.9990808551012543e-05,2.9990808551012543e-05,7.412458750964231e-08,392174.4186046512,0.7142857142857143,66621.23456790124,-0.5453511300715448,3.7612001156935624
3.0,0.0,85518000.0,1.0,1.0,12.0,4046.0,194208.0,48552.0,60690.0,9.0,8.0,6.0,49.0,85518000.0,18.264237449758667,1085.0,440.57431890299296,0.375,0.19736777919784584,1745265.306122449,12.636220610083557,0.013157851946523056,0.0005677401248859889,0.0007096751561074861,1.6370822325465721e-07,436316.32653061225,0.25,1043.8411840515066,-0.3080701371850161,3.8918202981106265
3.0,1.0,88696000.0,0.0,1.0,68.0,7046.0,113288.0,4046.0,10115.0,4.0,4.0,5.0,67.0,88696000.0,18.30072536170879,1138.0,445.96558415821494,0.2857142857142857,0.07520669759695456,1323820.8955223882,11.809289737804843,0.052388175113014517,4.56164877784793e-05,0.00011404121944619825,1.01470189168957e-07,330955.22388059704,0.35714285714285715,1668.2131776024535,-0.2715822252348943,4.204692619390966
3.0,0.0,84759000.0,1.0,1.0,69.0,10115.0,4046.0,0.0,0.0,0.0,1.0,4.0,44.0,84759000.0,18.255322505075,1061.0,439.2670303564844,0.0,0.0,1926340.9090909092,9.55831760021172,0.7142352775031775,0.0,0.0,5.89907849433006e-08,481585.2272727273,0.6666666666666666,17727.696955382755,-0.31698508186868324,3.784189633918261
2.0,2.0,169960565.0,0.0,0.0,58.0,179266.0,1545667.0,159533.0,170286.0,1.0,4.0,4.0,80.0,169960565.0,18.95107700340068,3475.0,553.922987770083,0.1,0.08287419461122578,2124507.0625,14.535666204041314,0.08724454958819867,0.0009386471502963055,0.0010019147676992013,4.706974204828195e-08,708169.0208333334,0.4,247.02339294461774,0.378769416456997,4.382026634673881
2.0,1.0,107062598.0,0.0,1.0,53.0,6402.0,75619.0,8133.0,16371.0,2.0,1.0,4.0,58.0,107062598.0,18.488924258741704,1604.0,474.8385016994099,0.25,0.15368079154384845,1845906.8620689656,11.576144365791782,0.06009800424309558,7.596490419558098e-05,0.00015291054304510712,4.670164975165604e-08,615302.2873563218,0.5,3249.4585651094185,-0.08338332820197891,4.060443010546419
2.0,0.0,84174000.0,1.0,0.0,61.0,24276.0,151725.0,50575.0,30345.0,3.0,10.0,4.0,35.0,84174000.0,18.248396654809117,1020.0,438.2541008011199,0.16666666666666666,0.11810977650804524,2404971.4285714286,12.456527815865796,0.0944878212064362,0.0006008387388029558,0.00036050324328177344,1.6632214025325944e-07,801657.1428571428,0.2222222222222222,1416.9618921342585,-0.32391093213456656,3.5553480614894135
3.0,2.0,104863438.0,0.0,1.0,62.0,9112.0,44494.0,13656.0,2527.0,3.0,3.0,5.0,42.0,104863438.0,18.46816948067998,1521.0,471.5647830372149,0.25,0.0362086258776329,2496748.523809524,11.153246012011197,0.1305631179252042,0.00013022651422128653,2.4098008306765607e-05,7.628969711741e-08,624187.130952381,0.4166666666666667,5637.2160502898905,-0.10413810626370434,3.7376696182833684
3.0,3.0,170993656.0,0.0,0.0,35.0,101047.0,1275564.0,137160.0,190155.0,2.0,4.0,9.0,52.0,170993656.0,18.9571370202117,3521.0,555.0430461972423,0.125,0.11159809076327801,3288339.5384615385,14.348446145078135,0.05930242316718967,0.0008021350218981224,0.0011120588005908243,7.602621189626935e-08,822084.8846153846,0.5625,301.27306769645185,0.3848294332680169,3.9512437185814275
3.0,2.0,166167549.0,0.0,0.0,59.0,152041.0,978305.0,37535.0,76207.0,2.0,7.0,5.0,37.0,166167549.0,18.928507174631772,3348.0,549.771308779612,0.13333333333333333,0.06125526389189198,4491014.837837838,14.033914093130514,0.12221071000547389,0.0002258864635477051,0.0004586154183450103,7.221626605194577e-08,1122753.7094594594,0.3333333333333333,371.41418255943654,0.35619958768808857,3.6109179126442243
3.0,1.0,121796677.0,0.0,1.0,51.0,12342.0,65593.0,6000.0,9292.0,3.0,9.0,8.0,45.0,121796677.0,18.61786363864809,2034.0,495.6918896473526,0.14285714285714285,0.09966962715064144,2706592.822222222,11.44280338473842,0.1323851203501094,4.92624277425894e-05,7.629107976402345e-05,1.3957687745802066e-07,676648.2055555555,0.38095238095238093,4302.167813721246,0.045556051704405576,3.8066624897703196
2.0,2.0,108745303.0,0.0,0.0,20.0,66665.0,216352.0,94858.0,17544.0,0.0,8.0,4.0,72.0,108745303.0,18.50451904539152,1655.0,477.31326342216414,0.0,0.044368013757523646,1510351.4305555555,12.887703770128871,0.1685928885741743,0.0008722951463935872,0.00016133110595130715,1.1034959265919198e-07,503450.47685185185,0.3076923076923077,1285.4586543854214,-0.06778854155216507,4.276666119016055
2.0,3.0,131198000.0,0.0,1.0,62.0,86989.0,685797.0,84966.0,167909.0,5.0,10.0,10.0,38.0,131198000.0,18.6922181980777,2269.0,508.13105511600907,0.19230769230769232,0.16370792717288932,3452578.947368421,13.840848815739466,0.08481254058354507,0.0006476165795210293,0.0012798137166725103,1.5244134702936517e-07,1150859.649122807,0.38461538461538464,454.20724205140743,0.11991061113401713,3.6375861597263857
2.0,1.0,157291811.0,0.0,0.0,79.0,50344.0,807933.0,97333.0,72483.0,2.0,3.0,4.0,47.0,157291811.0,18.873613313272536,3089.0,539.8030957912449,0.2,0.0705023081547018,3346634.276595745,13.84321716050561,0.048968285001176934,0.0006188052599890276,0.0004608186499931646,4.450327013843543e-08,1115544.7588652482,0.4,427.68447018358376,0.30130572632885233,3.8501476017100584
2.0,0.0,42924000.0,1.0,0.0,0.0,0.0,32368.0,14161.0,5227.0,1.0,5.0,3.0,42.0,42924000.0,17.574941691326146,177.0,350.1332825719079,0.1,0.10099117027648434,1022000.0,10.85431496768052,0.0,0.00032990867579908673,0.00012177336688099897,1.8637591588910829e-07,340666.6666666667,0.3,3020.228608261797,-0.9973658956175377,3.7376696182833684
0.0,0.0,22427047.0,1.0,0.0,67.0,7562.0,20230.0,33748.0,10115.0,3.0,5.0,4.0,16.0,27524421.0,16.92577828838348,33.0,282.00536096308815,0.23076923076923078,0.14116054482527632,1720276.3125,11.179632170155031,0.10553198615607905,0.001504790175897879,0.000451017916001157,4.013011431553542e-07,1401690.4375,0.3076923076923077,1886.160249826692,-1.6465292985602034,2.772588722239781
3.0,0.0,116950000.0,1.0,2.0,22.0,0.0,80920.0,12138.0,16184.0,6.0,4.0,7.0,42.0,116950000.0,18.577257059545126,1877.0,489.02764274016533,0.3333333333333333,0.14814679201413364,2784523.8095238097,11.601330037678515,0.0,0.00010378794356562634,0.00013838392475416846,9.405728863567945e-08,696130.9523809524,0.3888888888888889,3213.241913222989,0.004949472601442295,3.7376696182833684
3.0,0.0,95791051.0,1.0,1.0,75.0,10505.0,85570.0,34072.0,23318.0,3.0,3.0,6.0,49.0,95791051.0,18.377679835656007,1272.0,457.55325168708987,0.23076923076923078,0.1519424497934396,1954919.4081632653,11.941234323103666,0.06845164401235453,0.0003556908463192454,0.0002434256619650201,9.395449587504269e-08,488729.85204081633,0.46153846153846156,2910.551001544949,-0.19462775128767618,3.8918202981106265
2.0,1.0,138385070.0,0.0,0.0,7.0,33265.0,927881.0,289631.0,76691.0,0.0,6.0,7.0,33.0,138385070.0,18.74555072683251,2518.0,517.2451326537346,0.0,0.05777234722618758,4193486.9696969697,14.09878467965984,0.0250589655954301,0.0020929353144815404,0.0005541855057052036,9.394076908772912e-08,1397828.98989899,0.5,335.2071294554693,0.17324313988882523,3.4965075614664802
0.0,1.0,49214276.0,0.0,0.0,34.0,14704.0,31805.0,51886.0,11950.0,2.0,2.0,2.0,43.0,49214276.0,17.711694322294445,258.0,366.4631976729461,0.2857142857142857,0.1082957243579287,1144518.046511628,11.611376162727035,0.13325358418066807,0.0010542875811075632,0.0002428157228199395,8.127722774429867e-08,1144518.046511628,0.2857142857142857,2670.5496913743004,-0.8606132646492384,3.7612001156935624
2.0,2.0,152706131.0,0.0,1.0,27.0,88171.0,371377.0,257866.0,11569.0,0.0,9.0,10.0,43.0,152706131.0,18.844025926553506,2967.0,534.5054748419973,0.0,0.0158700328127915,3551305.3720930233,13.499407062876138,0.12095052840665912,0.001688642088640174,7.575989205043771e-05,1.2442198457361227e-07,1183768.457364341,0.5,938.2395712523199,0.27171833960982283,3.7612001156935624
2.0,1.0,136492639.0,0.0,0.0,16.0,48101.0,1145193.0,113101.0,34947.0,1.0,5.0,11.0,59.0,136492639.0,18.731781251721664,2450.0,514.8765079211736,0.05555555555555555,0.026053738678324636,2313434.559322034,14.109181908827077,0.035860328044355544,0.0008286234395394758,0.00025603578519717827,1.1722243778126059e-07,771144.8531073446,0.6111111111111112,252.3034672685889,0.15947366477798042,4.07753744390572
2.0,2.0,96128450.0,0.0,1.0,34.0,14515.0,116296.0,17372.0,11668.0,3.0,5.0,8.0,41.0,96128450.0,18.381195886316,1282.0,458.08982620598454,0.17647058823529413,0.07299251807922329,2344596.3414634145,11.982003666139462,0.09080274253684659,0.00018071653085012813,0.00012137925868980515,1.3523571705113608e-07,781532.1138211382,0.47058823529411764,1886.9774194535635,-0.19111170062768323,3.713572066704308
2.0,0.0,68902584.0,1.0,0.0,32.0,538.0,7813.0,1076.0,6607.0,0.0,0.0,2.0,42.0,68902584.0,18.048204253422334,579.0,409.9634788012636,0.0,0.4120361708762083,1640537.7142857143,9.682529112127256,0.03355160586217649,1.561625032814444e-05,9.588900178257466e-05,2.9026487177513007e-08,546845.9047619047,0.6666666666666666,18438.543493013847,-0.5241033335213494,3.7376696182833684
2.0,0.0,84234226.0,1.0,0.0,32.0,19950.0,143794.0,41923.0,26379.0,1.0,8.0,4.0,39.0,84234226.0,18.249111893052316,1024.0,438.35859862304955,0.07142857142857142,0.11367955629678471,2159851.9487179485,12.354695216337529,0.08597396217145664,0.0004976955566731271,0.0003131624905059376,1.4245990528292022e-07,719950.6495726496,0.2857142857142857,1454.1079445865494,-0.3231956938913676,3.6635616461296463
1.0,2.0,147113000.0,0.0,0.0,61.0,40460.0,645337.0,220507.0,70805.0,0.0,4.0,6.0,57.0,147113000.0,18.806711563719226,2738.0,527.8984059965703,0.0,0.07246369395462128,2580929.8245614036,13.792354514247068,0.04140782511692644,0.0014988954069320862,0.0004812966902992937,6.797495756340393e-08,1290464.9122807018,0.5454545454545454,527.8218845704497,0.2344039767755426,4.04305126783455
3.0,0.0,142442000.0,0.0,0.0,40.0,93058.0,1142995.0,149702.0,80920.0,3.0,4.0,8.0,42.0,142442000.0,18.774445464295397,2651.0,522.2510890603709,0.1875,0.05517237617578797,3391476.1904761903,14.198509173836495,0.06344823260215617,0.0010509681133373584,0.0005680908720742477,8.424481484221777e-08,847869.0476190476,0.5,274.76221423743107,0.2021378773517135,3.7376696182833684
3.0,2.0,170269941.0,0.0,0.0,56.0,233908.0,1516772.0,160641.0,152158.0,3.0,2.0,4.0,69.0,170269941.0,18.952895629761308,3489.0,554.2588825553948,0.3,0.07373853877914979,2467680.304347826,14.53990443585739,0.11335607808168725,0.000943448967307741,0.0008936280773128359,3.5238163175036496e-08,616920.0760869565,0.4,254.78918153117255,0.3805880428176245,4.23410650459726
2.0,1.0,94490588.0,0.0,1.0,38.0,3425.0,53969.0,3154.0,701.0,4.0,5.0,5.0,45.0,94490588.0,18.36401080020324,1242.0,455.4732233875377,0.26666666666666666,0.011444897959183674,2099790.8444444444,11.022719128406973,0.05591836734693877,3.337898585200888e-05,7.4187283076278455e-06,1.0583064520848738e-07,699930.2814814815,0.3333333333333333,3662.2447869267326,-0.20829678674044416,3.8066624897703196
2.0,0.0,79176000.0,1.0,0.0,87.0,12138.0,50575.0,20230.0,0.0,1.0,5.0,4.0,41.0,79176000.0,18.187183793188755,863.0,429.40245105434633,0.09090909090909091,0.0,1931121.9512195121,11.325920960271892,0.14633969907407407,0.00025550671920784076,0.0,1.1367080790048995e-07,643707.3170731707,0.36363636363636365,3672.1484254448183,-0.38512379375492856,3.713572066704308
2.0,2.0,108417911.0,0.0,0.0,44.0,74184.0,334324.0,98150.0,25871.0,2.0,7.0,9.0,52.0,108417911.0,18.501503873171618,1640.0,476.83377718302154,0.10526315789473684,0.04858130058400466,2084959.826923077,13.185394513006958,0.1393048278970199,0.000905293222261034,0.00023862293380657373,1.4757709039812534e-07,694986.608974359,0.47368421052631576,788.7454694723313,-0.07080371377206518,3.9512437185814275
2.0,3.0,121891000.0,1.0,1.0,19.0,16184.0,105196.0,0.0,8092.0,8.0,13.0,6.0,47.0,121891000.0,18.618637768920884,2038.0,495.8198161855786,0.2857142857142857,0.06249951727387177,2593425.5319148935,11.771227644175296,0.12499903454774354,0.0,6.638718199046689e-05,1.5587697076997506e-07,864475.1773049645,0.21428571428571427,2487.5463840197294,0.046330181977200624,3.8501476017100584
3.0,1.0,154785614.0,0.0,0.0,17.0,71455.0,1018323.0,188736.0,173308.0,2.0,3.0,4.0,40.0,154785614.0,18.85755158844539,3017.0,536.9207622706142,0.2,0.11937267834990904,3869640.35,14.188330566109922,0.04921743215254201,0.0012193381227276069,0.0011196647771155271,4.522384072964403e-08,967410.0875,0.4,351.78538037050055,0.2852440015017059,3.6888794541139363
3.0,1.0,118302300.0,0.0,1.0,86.0,6301.0,142240.0,165.0,12801.0,3.0,7.0,6.0,43.0,118302300.0,18.588753779308906,1937.0,490.9053095481271,0.17647058823529413,0.07925923174084255,2751216.2790697673,11.992309956021716,0.039013547316541594,1.3947319705534042e-06,0.0001082058421518432,1.098879725086666e-07,687804.0697674418,0.35294117647058826,1737.043701943534,0.0164461923652226,3.7612001156935624
3.0,2.0,143394075.0,0.0,0.0,35.0,144408.0,1205570.0,134406.0,167907.0,1.0,5.0,8.0,52.0,143394075.0,18.781107174258338,2670.0,523.4120727085397,0.06666666666666667,0.10162065784982316,2757578.3653846155,14.3176739728916,0.08739859540565469,0.0009373190628692294,0.0011709479628080868,9.06592542916487e-08,689394.5913461539,0.5333333333333333,271.3129647208209,0.20879958731465464,3.9512437185814275
2.0,0.0,187436872.0,0.0,0.0,62.0,124564.0,1172999.0,210410.0,229845.0,0.0,3.0,7.0,46.0,187436872.0,19.048952669352868,3723.0,572.2928798258397,0.0,0.13226060941904766,4074714.6086956523,14.368141436691497,0.07167835085241904,0.0011225646147146543,0.0012262528580822669,5.3351295505233915e-08,1358238.2028985508,0.6363636363636364,379.0552841005675,0.4766450824091848,3.828641396489095
0.0,2.0,32130434.0,1.0,0.0,98.0,11605.0,4924.0,44052.0,94519.0,4.0,1.0,3.0,38.0,32130434.0,17.285314269749225,71.0,317.91098203202637,0.4444444444444444,0.609402905203706,845537.7368421053,11.951831796597101,0.0748222126227426,0.0013710365692539354,0.002941728082477815,1.2449255666784467e-07,845537.7368421053,0.3333333333333333,785.494813442866,-1.286993317194458,3.6375861597263857
2.0,2.0,167689734.0,0.0,0.0,34.0,171917.0,1257339.0,67031.0,306855.0,1.0,3.0,7.0,31.0,167689734.0,18.937626014425067,3426.0,551.4449432644051,0.08333333333333333,0.17017785056426474,5409346.258064516,14.405041811297753,0.09534296503383259,0.0003997322817626987,0.001829897350782368,5.963394241156144e-08,1803115.4193548388,0.5833333333333334,306.792352819304,0.3653184274813839,3.4339872044851463
2.0,2.0,145743000.0,0.0,0.0,23.0,149702.0,744464.0,222530.0,40460.0,0.0,6.0,14.0,71.0,145743000.0,18.79735536145866,2714.0,526.2545958678828,0.0,0.034965004748707396,2052718.309859155,13.961476692734886,0.12937051757021736,0.0015268657842915268,0.00027761196078027764,1.3722785905856297e-07,684239.4366197183,0.6666666666666666,466.31825586074984,0.2250477745149766,4.2626798770413155
2.0,0.0,58642000.0,1.0,0.0,58.0,40460.0,131495.0,0.0,14161.0,9.0,6.0,4.0,37.0,58642000.0,17.88696173842569,413.0,388.5106465933985,0.45,0.07608654770923666,1584918.9189189188,12.134130787195538,0.21739013631210474,0.0,0.00024148221411275195,1.7052624108102995e-07,528306.3063063063,0.2,992.6951414141063,-0.6853458485179935,3.6109179126442243
